id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,acc,auc,balacc,logloss,mae,r2,rmse,infer_batch_size_df_1,infer_batch_size_file_1,infer_batch_size_file_10,infer_batch_size_file_100,infer_batch_size_file_1000,infer_batch_size_file_10000
openml.org/t/359930,quake,GeneticLLM_AutoML,5min8c_gp3,9,regression,-0.187371,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T08:28:13,294.0,291.8,0.0007,1.0,104568606,,,,,,0.140911,-0.00594702,0.187371,0.000481486,0.00295305,0.00276232,0.00274515,0.00280643,
openml.org/t/359989,riccardo,GeneticLLM_AutoML,5min8c_gp3,0,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T21:49:40,559.9,,,,1670688,NoResultError: list index out of range,,,,,,,,,,,,,
openml.org/t/359989,riccardo,GeneticLLM_AutoML,5min8c_gp3,1,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T22:07:53,1092.3,,,,1670689,NoResultError: list index out of range,,,,,,,,,,,,,
openml.org/t/359989,riccardo,GeneticLLM_AutoML,5min8c_gp3,2,binary,0.996573,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T22:16:37,524.2,433.0,0.06,1.0,1670690,,0.9885,0.996573,0.992333,0.0486517,,,,0.0140502,0.189646,0.202034,0.189837,0.3167,1.03908
openml.org/t/359989,riccardo,GeneticLLM_AutoML,5min8c_gp3,3,binary,0.678299,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T22:26:46,608.4,517.3,0.06,1.0,1670691,,0.7525,0.678299,0.534333,0.522193,,,,0.0140913,0.266047,0.242862,0.310992,0.358053,1.00335
openml.org/t/359989,riccardo,GeneticLLM_AutoML,5min8c_gp3,4,binary,0.992603,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T22:35:34,528.0,434.4,0.06,1.0,1670692,,0.9665,0.992603,0.953,0.18172,,,,0.0138479,0.2932,0.23347,0.282066,0.365885,1.06906
openml.org/t/359989,riccardo,GeneticLLM_AutoML,5min8c_gp3,5,binary,0.998525,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T22:44:24,529.9,438.0,0.1,1.0,1670693,,0.9865,0.998525,0.989667,0.0760504,,,,0.0139896,0.275962,0.248737,0.248379,0.331911,1.21974
openml.org/t/359989,riccardo,GeneticLLM_AutoML,5min8c_gp3,6,binary,0.998697,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T22:59:46,921.8,828.8,0.1,1.0,1670694,,0.989,0.998697,0.992667,0.0445943,,,,0.014028,0.282995,0.238746,0.287654,0.40796,1.25813
openml.org/t/359989,riccardo,GeneticLLM_AutoML,5min8c_gp3,7,binary,0.959068,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T23:15:36,950.0,855.6,0.06,1.0,1670695,,0.8325,0.959068,0.672333,0.358684,,,,0.0140322,0.245295,0.246416,0.302714,0.399976,0.964358
openml.org/t/359989,riccardo,GeneticLLM_AutoML,5min8c_gp3,8,binary,0.681859,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T23:23:34,477.5,387.2,0.06,1.0,1670696,,0.7545,0.681859,0.522333,0.524302,,,,0.014235,0.252585,0.225065,0.270758,0.349174,0.970792
openml.org/t/359989,riccardo,GeneticLLM_AutoML,5min8c_gp3,9,binary,0.985192,auc,local,stable,,"dev [master, 16091f9]",2024-10-31T23:36:27,773.6,679.6,0.1,1.0,1670697,,0.9265,0.985192,0.869,0.254763,,,,0.0141662,0.31877,0.246512,0.265821,0.335272,1.21266
openml.org/t/359986,robert,GeneticLLM_AutoML,5min8c_gp3,0,multiclass,-11.8911,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T15:28:21,1161.9,1058.3,0.2,1.0,1670688,,0.269,,0.26984,11.8911,,,,0.0304338,0.311113,0.310632,0.341849,0.69297,2.78389
openml.org/t/359986,robert,GeneticLLM_AutoML,5min8c_gp3,1,multiclass,-1.75357,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T15:35:30,429.1,334.3,0.06,1.0,1670689,,0.372,,0.37312,1.75357,,,,0.0235641,0.306012,0.308911,0.328506,0.509526,1.54843
openml.org/t/359986,robert,GeneticLLM_AutoML,5min8c_gp3,2,multiclass,-1.712,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T15:54:01,1110.8,1012.3,0.06,1.0,1670690,,0.406,,0.406895,1.712,,,,0.0229424,0.405158,0.299003,0.32465,0.55167,1.63074
openml.org/t/359986,robert,GeneticLLM_AutoML,5min8c_gp3,3,multiclass,-1.70526,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T16:09:48,946.8,793.8,1.0,1.0,1670691,,0.397,,0.398887,1.70526,,,,0.024642,0.395344,0.40384,0.416969,1.43698,10.8079
openml.org/t/359986,robert,GeneticLLM_AutoML,5min8c_gp3,4,multiclass,-2.2618,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T16:30:04,1215.9,1105.5,0.2,1.0,1670692,,0.296,,0.293739,2.2618,,,,0.0376282,0.337362,0.347095,0.390532,0.724479,3.38583
openml.org/t/359986,robert,GeneticLLM_AutoML,5min8c_gp3,5,multiclass,-1.83674,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T16:37:03,419.4,322.8,0.06,1.0,1670693,,0.342,,0.342469,1.83674,,,,0.0253834,0.328593,0.307329,0.332369,0.507362,1.49685
openml.org/t/359986,robert,GeneticLLM_AutoML,5min8c_gp3,6,multiclass,-2.20224,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T16:50:38,814.6,711.1,0.2,1.0,1670694,,0.358,,0.356656,2.20224,,,,0.0264325,0.31999,0.31631,0.355741,0.65032,2.78739
openml.org/t/359986,robert,GeneticLLM_AutoML,5min8c_gp3,7,multiclass,-1.71032,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T17:27:02,2184.0,2037.9,0.9,1.0,1670695,,0.404,,0.404511,1.71032,,,,0.0253824,0.311315,0.308624,0.41121,1.38886,10.2763
openml.org/t/359986,robert,GeneticLLM_AutoML,5min8c_gp3,8,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T17:46:35,1173.1,,,,1670696,NoResultError: list index out of range,,,,,,,,,,,,,
openml.org/t/359986,robert,GeneticLLM_AutoML,5min8c_gp3,9,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T17:55:16,520.4,,,,1670697,NoResultError: list index out of range,,,,,,,,,,,,,
openml.org/t/359963,segment,GeneticLLM_AutoML,5min8c_gp3,0,multiclass,-0.180768,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T13:21:27,336.6,332.6,0.05,1.0,1670688,,0.978355,,0.978355,0.180768,,,,0.00312877,0.00687122,0.0100565,0.0335867,0.211559,
openml.org/t/359963,segment,GeneticLLM_AutoML,5min8c_gp3,1,multiclass,-1.09436,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T13:26:21,294.3,291.9,0.001,1.0,1670689,,0.805195,,0.805195,1.09436,,,,0.000696063,0.00389957,0.00371909,0.00384855,0.0042212,
openml.org/t/359963,segment,GeneticLLM_AutoML,5min8c_gp3,2,multiclass,-1.91985,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T13:31:15,294.1,291.7,0.001,1.0,1670690,,0.597403,,0.597403,1.91985,,,,0.000672102,0.00383425,0.00337267,0.00344086,0.00388622,
openml.org/t/359963,segment,GeneticLLM_AutoML,5min8c_gp3,3,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T13:31:19,4.0,,,,1670691,"NoResultError: 
All the 3 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
-…",,,,,,,,,,,,,
openml.org/t/359963,segment,GeneticLLM_AutoML,5min8c_gp3,4,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T13:36:13,294.0,,,,1670692,NoResultError: This 'Pipeline' has no attribute 'predict_proba',,,,,,,,,,,,,
openml.org/t/359963,segment,GeneticLLM_AutoML,5min8c_gp3,5,multiclass,-0.375882,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T13:41:08,294.5,292.1,0.001,1.0,1670693,,0.922078,,0.922078,0.375882,,,,0.000687838,0.0039351,0.00374198,0.00377035,0.00431705,
openml.org/t/359963,segment,GeneticLLM_AutoML,5min8c_gp3,6,multiclass,-0.381721,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T13:46:02,293.8,291.4,0.001,1.0,1670694,,0.926407,,0.926407,0.381721,,,,0.000584841,0.00380754,0.0036602,0.00378346,0.00412631,
openml.org/t/359963,segment,GeneticLLM_AutoML,5min8c_gp3,7,multiclass,-0.224666,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T13:51:29,327.3,324.4,0.01,1.0,1670695,,0.961039,,0.961039,0.224666,,,,0.00194073,0.00573444,0.00613236,0.0127108,0.0651138,
openml.org/t/359963,segment,GeneticLLM_AutoML,5min8c_gp3,8,multiclass,-1.14038,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T13:56:24,294.7,292.4,0.001,1.0,1670696,,0.848485,,0.848485,1.14038,,,,0.000689507,0.00366759,0.00379038,0.00383544,0.00423479,
openml.org/t/359963,segment,GeneticLLM_AutoML,5min8c_gp3,9,multiclass,-0.114531,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T14:01:42,318.5,315.5,0.02,1.0,1670697,,0.974026,,0.974026,0.114531,,,,0.00248802,0.00578642,0.00650811,0.0128171,0.062887,
openml.org/t/359931,sensory,GeneticLLM_AutoML,5min8c_gp3,0,regression,-0.657355,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T08:33:08,293.6,291.3,0.001,1.0,104568597,,,,,,0.532323,0.00179324,0.657355,0.00109076,0.00578022,0.00564528,0.00573874,,
openml.org/t/359931,sensory,GeneticLLM_AutoML,5min8c_gp3,1,regression,-0.749861,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T08:38:04,294.9,292.6,0.001,1.0,104568598,,,,,,0.607112,-0.0526148,0.749861,0.0010922,0.00535536,0.00564504,0.00567341,,
openml.org/t/359931,sensory,GeneticLLM_AutoML,5min8c_gp3,2,regression,-0.805558,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T08:42:59,295.4,293.1,0.002,1.0,104568599,,,,,,0.66324,-0.118331,0.805558,0.00205386,0.00607562,0.00601864,0.00617576,,
openml.org/t/359931,sensory,GeneticLLM_AutoML,5min8c_gp3,3,regression,-0.680943,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T08:47:56,296.4,294.1,0.002,1.0,104568600,,,,,,0.529107,0.00536885,0.680943,0.00202,0.00602508,0.00593901,0.00609374,,
openml.org/t/359931,sensory,GeneticLLM_AutoML,5min8c_gp3,4,regression,-0.763135,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T08:52:52,296.2,293.7,0.002,1.0,104568601,,,,,,0.650054,0.282378,0.763135,0.00213885,0.00615358,0.00610232,0.00630713,,
openml.org/t/359931,sensory,GeneticLLM_AutoML,5min8c_gp3,5,regression,-0.859765,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T08:57:48,294.9,292.1,0.002,1.0,104568602,,,,,,0.704751,-0.0425138,0.859765,0.00121653,0.00585485,0.00571752,0.00559545,,
openml.org/t/359931,sensory,GeneticLLM_AutoML,5min8c_gp3,6,regression,-0.648258,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T09:02:44,296.2,293.7,0.003,1.0,104568603,,,,,,0.517107,0.334622,0.648258,0.00213361,0.00620437,0.00614047,0.00649142,,
openml.org/t/359931,sensory,GeneticLLM_AutoML,5min8c_gp3,7,regression,-0.794271,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T09:07:52,307.4,291.8,0.001,1.0,104568604,,,,,,0.65245,-0.058176,0.794271,0.00108814,0.00547004,0.00532579,0.00541353,,
openml.org/t/359931,sensory,GeneticLLM_AutoML,5min8c_gp3,8,regression,-0.92791,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T09:12:56,304.2,292.9,0.003,1.0,104568605,,,,,,0.718985,0.144643,0.92791,0.00253844,0.00709009,0.00702262,0.00700331,,
openml.org/t/359931,sensory,GeneticLLM_AutoML,5min8c_gp3,9,regression,-0.763119,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T09:18:02,305.2,293.1,0.003,1.0,104568606,,,,,,0.607459,0.33902,0.763119,0.002141,0.00613499,0.00611854,0.00661635,,
openml.org/t/359994,sf-police-incidents,GeneticLLM_AutoML,5min8c_gp3,0,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T03:44:23,343.3,,,,1670688,CalledProcessError: Command '/gpfs/scratch1/shared/joaquinv/llm_amlb/automlbenchmark/frameworks/GeneticLLM_AutoML/venv/bin/python -W ignore /gpfs/scratch1/shared/joaquinv/llm_amlb/automlbenchmark/fra…,,,,,,,,,,,,,
openml.org/t/359994,sf-police-incidents,GeneticLLM_AutoML,5min8c_gp3,1,binary,0.556761,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T03:58:31,847.1,819.2,0.9,1.0,1670689,,0.878412,0.556761,0.5,0.370071,,,,0.0273949,0.0404694,0.0391574,0.041465,0.0461414,0.0855131
openml.org/t/359994,sf-police-incidents,GeneticLLM_AutoML,5min8c_gp3,2,binary,0.563366,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T04:10:52,740.1,713.7,0.3,1.0,1670690,,0.878412,0.563366,0.5,0.367532,,,,0.0279175,0.0832381,0.125344,0.062958,0.0626397,0.0852404
openml.org/t/359994,sf-police-incidents,GeneticLLM_AutoML,5min8c_gp3,3,binary,0.579194,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T04:46:48,2155.7,2128.0,0.3,1.0,1670691,,0.878416,0.579194,0.5,0.366065,,,,0.0262487,0.0745919,0.0609238,0.0409365,0.0633976,0.0890253
openml.org/t/359994,sf-police-incidents,GeneticLLM_AutoML,5min8c_gp3,4,binary,0.598536,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T05:05:22,1112.6,1083.2,0.9,1.0,1670692,,0.878412,0.598536,0.5,0.369545,,,,0.0263749,0.0382025,0.037806,0.0411565,0.0427477,0.137087
openml.org/t/359994,sf-police-incidents,GeneticLLM_AutoML,5min8c_gp3,5,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T05:16:19,655.7,,,,1670693,NoResultError: list index out of range,,,,,,,,,,,,,
openml.org/t/359994,sf-police-incidents,GeneticLLM_AutoML,5min8c_gp3,6,binary,0.578255,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T05:25:04,524.6,499.2,0.3,1.0,1670694,,0.878412,0.578255,0.5,0.366064,,,,0.0272825,0.0388904,0.0385876,0.0391595,0.0407982,0.0550497
openml.org/t/359994,sf-police-incidents,GeneticLLM_AutoML,5min8c_gp3,7,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T05:52:12,1626.7,,,,1670695,NoResultError: list index out of range,,,,,,,,,,,,,
openml.org/t/359994,sf-police-incidents,GeneticLLM_AutoML,5min8c_gp3,8,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T05:55:27,193.9,,,,1670696,"NoResultError: 
All the 2 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
-…",,,,,,,,,,,,,
openml.org/t/359994,sf-police-incidents,GeneticLLM_AutoML,5min8c_gp3,9,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T06:01:13,345.2,,,,1670697,CalledProcessError: Command '/gpfs/scratch1/shared/joaquinv/llm_amlb/automlbenchmark/frameworks/GeneticLLM_AutoML/venv/bin/python -W ignore /gpfs/scratch1/shared/joaquinv/llm_amlb/automlbenchmark/fra…,,,,,,,,,,,,,
openml.org/t/359987,shuttle,GeneticLLM_AutoML,5min8c_gp3,0,multiclass,-0.235432,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T18:00:19,299.1,296.0,0.002,1.0,1670688,,0.931379,,0.374352,0.235432,,,,0.000651717,0.00307512,0.00298476,0.00301147,0.00329804,0.00572133
openml.org/t/359987,shuttle,GeneticLLM_AutoML,5min8c_gp3,1,multiclass,-0.624626,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T18:07:13,414.2,410.3,0.05,1.0,1670689,,0.786034,,0.142857,0.624626,,,,0.0022018,0.00499415,0.00492978,0.00572491,0.0130396,0.121538
openml.org/t/359987,shuttle,GeneticLLM_AutoML,5min8c_gp3,2,multiclass,-0.117475,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T18:12:16,303.3,300.4,0.001,1.0,1670690,,0.966897,,0.551923,0.117475,,,,0.000556946,0.00338244,0.00328732,0.00334978,0.00358224,0.00581789
openml.org/t/359987,shuttle,GeneticLLM_AutoML,5min8c_gp3,3,multiclass,-1.71825,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T18:17:24,307.7,304.6,0.001,1.0,1670691,,0.852586,,0.299835,1.71825,,,,0.000540495,0.00355172,0.0033803,0.00342178,0.00365925,0.00550961
openml.org/t/359987,shuttle,GeneticLLM_AutoML,5min8c_gp3,4,multiclass,-0.0574104,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T18:24:24,419.2,414.9,0.08,1.0,1670692,,0.999828,,0.999563,0.0574104,,,,0.00160658,0.0045166,0.00467634,0.00683594,0.0245821,0.184728
openml.org/t/359987,shuttle,GeneticLLM_AutoML,5min8c_gp3,5,multiclass,-0.0794551,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T18:39:15,891.7,885.7,0.09,1.0,1670693,,0.99931,,0.839899,0.0794551,,,,0.0016464,0.00421262,0.00419092,0.00631618,0.0247967,0.191093
openml.org/t/359987,shuttle,GeneticLLM_AutoML,5min8c_gp3,6,multiclass,-0.112398,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T18:44:15,300.0,297.0,0.002,1.0,1670694,,0.964828,,0.551469,0.112398,,,,0.000673771,0.00371194,0.00311184,0.00318432,0.00349808,0.0064404
openml.org/t/359987,shuttle,GeneticLLM_AutoML,5min8c_gp3,7,multiclass,-0.227216,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T18:49:15,299.6,296.7,0.001,1.0,1670695,,0.936207,,0.449297,0.227216,,,,0.000541806,0.00297403,0.00289011,0.00287104,0.00315213,0.00524497
openml.org/t/359987,shuttle,GeneticLLM_AutoML,5min8c_gp3,8,multiclass,-0.11933,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T18:54:19,303.7,300.7,0.002,1.0,1670696,,0.965862,,0.693658,0.11933,,,,0.000671625,0.00346661,0.00334954,0.00345039,0.00380445,0.00622272
openml.org/t/359987,shuttle,GeneticLLM_AutoML,5min8c_gp3,9,multiclass,-0.136783,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T18:59:32,312.7,309.8,0.002,1.0,1670697,,0.949828,,0.681829,0.136783,,,,0.000572085,0.00330162,0.00299859,0.00307035,0.00334764,0.00574946
openml.org/t/359932,socmob,GeneticLLM_AutoML,5min8c_gp3,0,regression,-22.0893,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T09:22:58,294.7,292.2,0.002,1.0,104568597,,,,,,17.3722,0.243605,22.0893,0.00134063,0.00444913,0.00436282,0.00442719,0.00502443,
openml.org/t/359932,socmob,GeneticLLM_AutoML,5min8c_gp3,1,regression,,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T09:23:07,8.2,,,,104568598,"NoResultError: 
All the 4 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
-…",,,,,,,,,,,,,
openml.org/t/359932,socmob,GeneticLLM_AutoML,5min8c_gp3,2,regression,-26.2442,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T09:28:01,294.2,291.9,0.002,1.0,104568599,,,,,,18.3275,0.467704,26.2442,0.00152874,0.00469017,0.00456429,0.00451303,0.00495887,
openml.org/t/359932,socmob,GeneticLLM_AutoML,5min8c_gp3,3,regression,-30.7351,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T09:32:57,295.8,291.9,0.002,1.0,104568600,,,,,,18.2664,0.274258,30.7351,0.00133336,0.00469422,0.00424743,0.00437021,0.00511098,
openml.org/t/359932,socmob,GeneticLLM_AutoML,5min8c_gp3,4,regression,-20.8151,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T09:37:52,294.9,292.1,0.003,1.0,104568601,,,,,,11.7173,0.625202,20.8151,0.00239694,0.00520778,0.00514102,0.00558186,0.00625944,
openml.org/t/359932,socmob,GeneticLLM_AutoML,5min8c_gp3,5,regression,-51.4265,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T09:42:47,294.8,292.3,0.002,1.0,104568602,,,,,,22.4471,0.104318,51.4265,0.00148439,0.00453162,0.00444961,0.00451589,0.00528669,
openml.org/t/359932,socmob,GeneticLLM_AutoML,5min8c_gp3,6,regression,-27.0407,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T09:47:43,295.3,292.5,0.002,1.0,104568603,,,,,,12.5446,0.687168,27.0407,0.00147903,0.00452352,0.00452352,0.00494719,0.00805473,
openml.org/t/359932,socmob,GeneticLLM_AutoML,5min8c_gp3,7,regression,-23.117,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T09:52:49,305.5,303.2,0.003,1.0,104568604,,,,,,12.8388,0.802124,23.117,0.00263453,0.00582457,0.0057261,0.0058496,0.00657415,
openml.org/t/359932,socmob,GeneticLLM_AutoML,5min8c_gp3,8,regression,,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T09:53:11,21.7,,,,104568605,"NoResultError: 
All the 3 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
-…",,,,,,,,,,,,,
openml.org/t/359932,socmob,GeneticLLM_AutoML,5min8c_gp3,9,regression,-34.4063,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T09:58:05,294.5,292.3,0.002,1.0,104568606,,,,,,19.6786,0.33617,34.4063,0.00156307,0.00464582,0.0045085,0.00452518,0.00518942,
openml.org/t/359933,space_ga,GeneticLLM_AutoML,5min8c_gp3,0,regression,-0.118384,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T10:03:01,294.3,291.8,0.0006,1.0,104568597,,,,,,0.0930891,0.579255,0.118384,0.000430822,0.00257874,0.00243306,0.0027132,0.00268841,
openml.org/t/359933,space_ga,GeneticLLM_AutoML,5min8c_gp3,1,regression,-0.140132,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T10:07:55,294.6,292.4,0.0006,1.0,104568598,,,,,,0.106652,0.544934,0.140132,0.000439763,0.00290704,0.00272036,0.0027914,0.0028975,
openml.org/t/359933,space_ga,GeneticLLM_AutoML,5min8c_gp3,2,regression,-0.104235,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T10:12:53,297.4,293.7,0.004,1.0,104568599,,,,,,0.0772685,0.700797,0.104235,0.000644088,0.00319648,0.00313354,0.00418615,0.0123956,
openml.org/t/359933,space_ga,GeneticLLM_AutoML,5min8c_gp3,3,regression,-0.127227,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T10:17:49,295.6,291.9,0.0006,1.0,104568600,,,,,,0.0997476,0.529549,0.127227,0.000428677,0.00281501,0.00258851,0.0026226,0.00273395,
openml.org/t/359933,space_ga,GeneticLLM_AutoML,5min8c_gp3,4,regression,-0.189163,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T10:22:43,294.6,292.5,0.0006,1.0,104568601,,,,,,0.153653,-0.000242679,0.189163,0.000433326,0.00294733,0.00275135,0.00265002,0.00281143,
openml.org/t/359933,space_ga,GeneticLLM_AutoML,5min8c_gp3,5,regression,-0.122865,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T10:27:38,294.1,292.0,0.0006,1.0,104568602,,,,,,0.0950107,0.555113,0.122865,0.000432372,0.00288653,0.00239444,0.00243807,0.00250745,
openml.org/t/359933,space_ga,GeneticLLM_AutoML,5min8c_gp3,6,regression,-0.145771,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T10:32:32,294.0,291.8,0.0006,1.0,104568603,,,,,,0.113096,0.446472,0.145771,0.000432611,0.00299168,0.00274539,0.00277638,0.00289321,
openml.org/t/359933,space_ga,GeneticLLM_AutoML,5min8c_gp3,7,regression,-0.122465,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T10:37:26,293.9,291.8,0.0006,1.0,104568604,,,,,,0.0929868,0.604805,0.122465,0.000434518,0.00298977,0.00266719,0.00272179,0.00282717,
openml.org/t/359933,space_ga,GeneticLLM_AutoML,5min8c_gp3,8,regression,-0.146376,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T10:42:20,294.2,292.1,0.0006,1.0,104568605,,,,,,0.0957337,0.640956,0.146376,0.000433207,0.00299191,0.00262618,0.00278926,0.00292182,
openml.org/t/359933,space_ga,GeneticLLM_AutoML,5min8c_gp3,9,regression,-0.124672,neg_rmse,local,stable,,"dev [master, 16091f9]",2024-10-29T10:47:15,294.0,291.7,0.0006,1.0,104568606,,,,,,0.0941565,0.590545,0.124672,0.000438333,0.00308824,0.00275373,0.00279784,0.0029161,
openml.org/t/168784,steel-plates-fault,GeneticLLM_AutoML,5min8c_gp3,0,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-29T06:19:51,294.2,,,,1670688,NoResultError: This 'Pipeline' has no attribute 'predict_proba',,,,,,,,,,,,,
openml.org/t/168784,steel-plates-fault,GeneticLLM_AutoML,5min8c_gp3,1,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-29T06:19:55,4.0,,,,1670689,"NoResultError: 
All the 4 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
-…",,,,,,,,,,,,,
openml.org/t/168784,steel-plates-fault,GeneticLLM_AutoML,5min8c_gp3,2,multiclass,-0.601363,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-29T06:25:15,319.9,317.5,0.003,1.0,1670690,,0.752577,,0.736535,0.601363,,,,0.00168121,0.00520897,0.00510335,0.00545955,0.0118473,
openml.org/t/168784,steel-plates-fault,GeneticLLM_AutoML,5min8c_gp3,3,multiclass,-0.671679,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-29T06:30:50,334.7,331.9,0.003,1.0,1670691,,0.737113,,0.766977,0.671679,,,,0.00175071,0.00516486,0.00521612,0.00578642,0.0121183,
openml.org/t/168784,steel-plates-fault,GeneticLLM_AutoML,5min8c_gp3,4,multiclass,-0.491788,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-29T06:36:27,336.5,333.8,0.01,1.0,1670692,,0.824742,,0.821906,0.491788,,,,0.0020206,0.00555611,0.0058918,0.0109377,0.053375,
openml.org/t/168784,steel-plates-fault,GeneticLLM_AutoML,5min8c_gp3,5,multiclass,-1.90043,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-29T06:41:20,293.5,291.3,0.001,1.0,1670693,,0.572165,,0.421156,1.90043,,,,0.000715256,0.0039165,0.003824,0.00411725,0.00471807,
